,parameter,pvalue
const,-0.03,0.718
genreId_LIBRARIES_AND_DEMO_NicheDummy,-0.262,0.0
PostDummy,0.001,0.734
genreId_LIBRARIES_AND_DEMO_PostXNicheDummy,-0.001,0.747
