,count,mean,std,min,25%,50%,75%,max
Imputedprice,82.0,0.6207317073170732,2.0459105736269443,0.0,0.0,0.0,0.0,14.99
Imputedscore,82.0,4.020001060487805,0.5821804018613885,1.8536586,3.8006680250000002,4.099327,4.386279125,4.982609
Imputedreviews,82.0,7012.920325203252,20582.7866225082,20.0,439.1166666666667,1653.0,5469.5,165934.0
size,82.0,39.853658536585364,41.73375989345947,0.0,14.0,25.5,63.25,300.0
DaysSinceReleased,82.0,1815.439024390244,1032.152372921475,675.0,793.0,1544.0,2705.75,3821.0
