,count,mean,std,min,25%,50%,75%,max
Imputedprice,220.0,2.0695909090909095,3.80138442888544,0.0,0.0,0.0,2.99,24.99
DeMeanedImputedscore,220.0,-0.004231875709247673,0.22723489334166708,-1.4957820812499993,-0.055886848437500136,-0.010482800000000125,0.05495017968749982,1.484375
ZScoreDeMeanedImputedreviews,220.0,0.06341922777060714,1.104884376792827,-11.170451461945623,-0.06669293543691257,-0.06456447418005731,-0.006623886123794215,9.002833046294462
DeMeanedminInstallsTop,220.0,0.018465909090909092,0.10732612559078797,0.0,0.0,0.0,0.0,0.9375
DeMeanedminInstallsMiddle,220.0,-0.00909090909090909,0.13026480199362828,-0.9375,0.0,0.0,0.0,0.75
size,220.0,47.086363636363636,108.93652290782076,0.0,12.0,26.0,48.0,957.0
DaysSinceReleased,220.0,2168.418181818182,931.6726342363003,724.0,1365.25,2137.0,2917.0,4131.0
