,count,mean,std,min,25%,50%,75%,max
Imputedprice,230.0,1.778434782608696,5.450614658869545,0.0,0.0,0.0,1.99,69.99
Imputedscore,230.0,4.225014263380435,0.7281071141059072,0.0,4.128213425,4.4101282,4.5699204,5.0
Imputedreviews,230.0,29703.533670568562,92424.05357825704,0.0,122.5,3430.0,19321.25,846940.0
size,230.0,49.21739130434783,81.36019247106769,0.0,16.0,34.0,66.0,872.0
DaysSinceReleased,230.0,1989.8,955.9102906877793,641.0,1216.25,1746.0,2760.5,4028.0
