,count,mean,std,min,25%,50%,75%,max
Imputedprice,143.0,0.8645454545454545,2.2700746799382614,0.0,0.0,0.0,0.99,15.99
Imputedscore,143.0,3.8164886856054907,0.9579176576412668,0.0,3.7179145,4.0835476,4.3379827,4.7522125
Imputedreviews,143.0,207370.94848403343,960614.8339714543,0.0,339.5,7863.0,66062.5,9420013.0
size,143.0,40.45454545454545,49.0342977512058,0.0,15.0,31.0,47.5,425.0
DaysSinceReleased,143.0,2070.5454545454545,1051.9091813156854,669.0,1156.5,1879.0,2968.5,4133.0
