,count,mean,std,min,25%,50%,75%,max
Imputedprice,228.0,1.5043859649122813,2.2430760954989077,0.0,0.0,0.0,2.49,12.99
Imputedscore,228.0,4.18578471407496,0.45313888098219585,0.0,3.9969131,4.238455500000001,4.462655875,4.8816795
Imputedreviews,228.0,242652.08771929826,1748020.4992876414,0.0,885.5,7521.0,48374.75,22362416.0
size,228.0,56.824561403508774,41.6871599653201,0.0,22.75,54.0,89.0,215.0
DaysSinceReleased,228.0,1628.9956140350878,720.088036087506,246.0,1035.0,1482.0,2079.5,3833.0
