,count,mean,std,min,25%,50%,75%,max
Imputedprice,205.0,1.4135609756097562,2.440077848010589,0.0,0.0,0.0,1.99,12.99
Imputedscore,205.0,3.9804620907175314,1.0746300560301918,0.0,3.8727272,4.31,4.546001,4.8798323
Imputedreviews,205.0,18705.21558057119,61955.93553129589,0.0,79.0,1013.0,7839.0,474444.0
size,205.0,58.326829268292684,129.2902401128043,0.0,13.0,29.0,55.0,900.0
DaysSinceReleased,205.0,2120.0780487804877,960.1985414363876,674.0,1347.0,1893.0,2995.0,4127.0
