,count,mean,std,min,25%,50%,75%,max
Imputedprice,163.0,0.5385276073619631,1.9348497351706457,0.0,0.0,0.0,0.0,14.99
Imputedscore,163.0,3.8718881932259714,0.7343139236045392,0.0,3.44,4.101748,4.42604985,4.8328357
Imputedreviews,163.0,14296.069700068165,53963.22154105697,0.0,126.5,665.0,4942.5,496416.0
size,163.0,33.50306748466258,35.408615508952764,0.0,13.0,18.0,52.0,312.0
DaysSinceReleased,163.0,2671.8957055214723,1023.1228376433445,698.0,1886.5,3051.0,3504.0,4056.0
