,count,mean,std,min,25%,50%,75%,max
Imputedprice,81.0,0.024444444444444446,0.15458816254810714,0.0,0.0,0.0,0.0,0.99
Imputedscore,81.0,3.772140748366773,0.8209046347112613,0.0,3.6125462,3.8429952,4.209978,4.88
Imputedreviews,81.0,7850.97556490149,24599.701240115755,0.0,190.0,1285.0,4681.0,205449.0
size,81.0,32.17283950617284,20.615400871349067,0.0,18.0,29.0,43.0,90.0
DaysSinceReleased,81.0,1249.2222222222222,606.1650559047429,698.0,834.0,1059.0,1340.0,3498.0
