,count,mean,std,min,25%,50%,75%,max
Imputedprice,105.0,0.10447619047619049,0.7444292870178895,0.0,0.0,0.0,0.0,6.99
Imputedscore,105.0,3.696159559047619,0.7157234897421174,0.0,3.3958135,3.9076304,4.154357,4.696907
Imputedreviews,105.0,14486.388435374149,27060.517001337983,0.0,806.0,3180.0,16040.0,137593.0
size,105.0,36.714285714285715,25.73971575276167,0.0,19.0,29.0,44.0,133.0
DaysSinceReleased,105.0,1779.6095238095238,728.1238601211031,701.0,1291.0,1677.0,2209.0,3992.0
