,count,mean,std,min,25%,50%,75%,max
Imputedprice,117.0,0.8057264957264957,3.5609792135076135,0.0,0.0,0.0,0.0,34.99
Imputedscore,117.0,4.213383760255547,0.8537295125703486,0.0,4.2145314,4.428571,4.5880246,4.8
Imputedreviews,117.0,37359.335042735045,72248.11599696877,0.0,1470.0,9706.0,32792.0,417575.0
size,117.0,56.97435897435897,35.849652895559466,0.0,26.0,62.0,88.0,138.0
DaysSinceReleased,117.0,1900.008547008547,787.6078305564928,665.0,1203.0,1815.0,2445.0,3669.0
