,count,mean,std,min,25%,50%,75%,max
Imputedprice,23.0,0.78,1.5615755447041884,0.0,0.0,0.0,0.495,4.99
DeMeanedImputedscore,23.0,0.0310075972826088,0.15134987366976022,-0.21578670624999985,-0.038586371875000136,-0.013242881249999172,0.08016675000000051,0.5990127499999995
ZScoreDeMeanedImputedreviews,23.0,-0.058338127680671426,0.015555611723867865,-0.08654023933400365,-0.06629173343199551,-0.06298779012227222,-0.05664272565989288,-0.015381140308044598
size,23.0,48.608695652173914,33.91934166711428,0.0,28.0,41.0,68.0,141.0
DaysSinceReleased,23.0,1414.1739130434783,805.5019695350851,702.0,790.5,1047.0,1778.0,3154.0
