,count,mean,std,min,25%,50%,75%,max
Imputedprice,222.0,3.02027027027027,9.322000878519166,0.0,0.0,0.0,2.99,94.99
DeMeanedImputedscore,222.0,-0.016174113725609923,0.4225439910427198,-3.96755439375,-0.06047988593750042,0.0,0.06559206093750036,1.8124999375000002
ZScoreDeMeanedImputedreviews,222.0,-0.04065116645337634,0.19551457294922345,-0.18303380143968803,-0.06686864797752762,-0.0665326537426405,-0.06302313173808997,2.509396516404399
DeMeanedminInstallsTop,222.0,0.011542792792792793,0.09926090770539961,0.0,0.0,0.0,0.0,0.9375
DeMeanedminInstallsMiddle,222.0,0.008445945945945946,0.1482807025482283,-0.9375,0.0,0.0,0.0,0.875
size,222.0,47.414414414414416,79.470073876669,0.0,16.0,31.5,59.0,906.0
DaysSinceReleased,222.0,2162.7072072072074,942.5838896340181,666.0,1300.75,2037.0,2958.25,4089.0
