,count,mean,std,min,25%,50%,75%,max
Imputedprice,1798.0,0.004165739710789766,0.1766391531733985,0.0,0.0,0.0,0.0,7.49
Imputedscore,1798.0,4.2544421403150325,0.33275828197215906,1.30444,4.103038274999999,4.28504445,4.47029525,4.9316063
Imputedreviews,1798.0,380593.1661416124,1381150.8602538358,421.0,44986.5,106287.0,274863.0,36762306.0
size,1798.0,43.291434927697445,36.85171060269735,0.0,15.0,38.0,67.0,525.0
DaysSinceReleased,1798.0,2086.044493882091,932.3359765067275,670.0,1292.0,1957.0,2797.75,4129.0
