,count,mean,std,min,25%,50%,75%,max
Imputedprice,243.0,1.4462139917695476,1.8010186705137066,0.0,0.0,0.0,2.99,7.99
DeMeanedImputedscore,243.0,0.037121743499275245,0.1287101995209076,-0.5659359437499996,-0.030529596428571004,0.023239237499998566,0.0875690874999997,0.7047524687499984
ZScoreDeMeanedImputedreviews,243.0,-0.021678347400373242,0.2938357062684161,-0.5082697498103357,-0.06682235543849872,-0.06559510538499623,-0.047042499273003496,4.3613429800245935
DeMeanedminInstallsTop,243.0,0.03909465020576132,0.14788681347355018,0.0,0.0,0.0,0.0,0.8125
DeMeanedminInstallsMiddle,243.0,-0.032407407407407406,0.16164082040418082,-0.8125,0.0,0.0,0.0,0.6875
size,243.0,54.48148148148148,28.894984170143395,0.0,39.5,54.0,71.5,162.0
DaysSinceReleased,243.0,1623.6831275720165,696.8015196988599,669.0,1087.0,1446.0,1978.0,3792.0
