,count,mean,std,min,25%,50%,75%,max
DeMeanedImputedscore,252.0,0.0045863755404679015,0.13261162107842878,-1.1456249999999994,-0.05128331718750012,0.0,0.06266079218750009,0.8556031562500004
ZScoreDeMeanedImputedreviews,252.0,0.03306277478948087,0.37805260940378593,-3.146561192144753,-0.06653605368430304,-0.05740281928459307,0.003470625115306883,2.3047446678962236
DeMeanedminInstallsTop,252.0,0.020337301587301588,0.1023653781066657,0.0,0.0,0.0,0.0,0.6875
DeMeanedminInstallsMiddle,252.0,-0.00992063492063492,0.1279319246373943,-0.6875,0.0,0.0,0.0,0.625
