,count,mean,std,min,25%,50%,75%,max
DeMeanedImputedscore,213.0,0.025072013530996556,0.18697021108094725,-1.098669675,-0.0272248937499997,0.0,0.05048772499999998,1.1708333125000001
ZScoreDeMeanedImputedreviews,213.0,-0.05703211738327054,0.04484618345728036,-0.16313547619581778,-0.06685993701588239,-0.0666916910138204,-0.06306295327703956,0.4142225817263308
DeMeanedminInstallsTop,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeMeanedminInstallsMiddle,213.0,0.0020539906103286387,0.029977006054954514,0.0,0.0,0.0,0.0,0.4375
