,count,mean,std,min,25%,50%,75%,max
DeMeanedImputedscore,206.0,-0.00680423323075585,0.2798714019495239,-1.539063875000001,-0.07330638124999989,0.0,0.03455346406250004,1.9607953125000006
ZScoreDeMeanedImputedreviews,206.0,-0.10090345178438843,0.8290273857354219,-11.814520552993063,-0.06685881703509944,-0.06607171942929907,-0.0591594469215066,1.0577963923830846
DeMeanedminInstallsTop,206.0,0.009708737864077669,0.06998327410877979,0.0,0.0,0.0,0.0,0.625
DeMeanedminInstallsMiddle,206.0,0.0006067961165048543,0.10494450683367429,-0.625,0.0,0.0,0.0,0.8125
