,count,mean,std,min,25%,50%,75%,max
DeMeanedImputedscore,143.0,0.03536191377916698,0.3558301132894851,-0.5702167125000002,-0.05835540625000024,0.0,0.04563755312500106,3.7916668125
ZScoreDeMeanedImputedreviews,143.0,0.013110556602032558,1.2242582175333132,-9.808948067566979,-0.06685869259279022,-0.060845391326784605,-0.0226901348976223,7.4253177138838
DeMeanedminInstallsTop,143.0,0.018793706293706292,0.10595053205057753,0.0,0.0,0.0,0.0,0.9375
DeMeanedminInstallsMiddle,143.0,-0.012674825174825174,0.11880776962104952,-0.9375,0.0,0.0,0.0,0.4375
