,count,mean,std,min,25%,50%,75%,max
DeMeanedImputedscore,209.0,-0.009118504034421798,0.40900994763945303,-3.732203825,-0.0758817374999996,0.0,0.05464225625000019,3.125
ZScoreDeMeanedImputedreviews,209.0,-0.024074302831655917,0.23786097289747907,-0.4764672732667242,-0.06684201732335508,-0.0664527617801229,-0.05882345268661948,2.972867959546159
DeMeanedminInstallsTop,209.0,0.008074162679425838,0.07034747550546956,0.0,0.0,0.0,0.0,0.8125
DeMeanedminInstallsMiddle,209.0,-0.00388755980861244,0.0827014617015596,-0.8125,0.0,0.0,0.0,0.4375
