,count,mean,std,min,25%,50%,75%,max
Imputedprice,213.0,2.634178403755868,6.212147936655234,0.0,0.0,0.0,2.99,59.99
Imputedscore,213.0,3.9402838482942095,1.1425890476233649,0.0,3.7142856,4.372549,4.617284,5.0
Imputedreviews,213.0,15985.239671361502,64351.602984570294,0.0,46.0,470.0,6073.0,554115.0
size,213.0,39.478873239436616,31.373973329784146,0.0,13.0,31.0,60.0,153.0
DaysSinceReleased,213.0,2291.244131455399,1075.853354374424,681.0,1208.0,2320.0,3181.0,4108.0
