,count,mean,std,min,25%,50%,75%,max
Imputedprice,209.0,1.075933014354067,1.8261519586991062,0.0,0.0,0.0,1.49,9.99
Imputedscore,209.0,3.9537957063795854,0.9551815140011255,0.0,4.0,4.19,4.330902,5.0
Imputedreviews,209.0,198023.2073365231,782178.2621129589,0.0,352.0,9142.0,73234.0,7376182.0
size,209.0,54.10526315789474,37.86601405274808,0.0,30.0,52.0,78.0,398.0
DaysSinceReleased,209.0,1838.401913875598,831.1438198212682,684.0,1144.0,1697.0,2371.0,3855.0
