,count,mean,std,min,25%,50%,75%,max
Imputedprice,206.0,6.584951456310679,26.395387471180065,0.0,0.0,0.0,0.0,149.99
Imputedscore,206.0,3.5378764934088465,1.514382131347346,0.0,3.2333827,4.187621999999999,4.52183975,5.0
Imputedreviews,206.0,20177.37971952535,74091.58722627697,0.0,33.0,1183.0,6437.5,632012.0
size,206.0,37.116504854368934,48.50281379232701,0.0,16.0,25.0,48.75,613.0
DaysSinceReleased,206.0,1789.0679611650485,887.5143833902657,668.0,1070.5,1546.0,2391.0,4044.0
