,count,mean,std,min,25%,50%,75%,max
Imputedprice,243.0,1.4462139917695476,1.8010186705137066,0.0,0.0,0.0,2.99,7.99
Imputedscore,243.0,4.055800902057613,0.42341796862786035,0.0,3.91349135,4.1336045,4.2604593,4.84
Imputedreviews,243.0,21868.567901234568,81699.72711562178,0.0,157.5,2104.0,15728.5,943495.0
size,243.0,54.48148148148148,28.894984170143395,0.0,39.5,54.0,71.5,162.0
DaysSinceReleased,243.0,1623.6831275720165,696.8015196988599,669.0,1087.0,1446.0,1978.0,3792.0
